((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stress/non-stress
11:34:22:718;0.466629909634;0.307945290276;2.6943257784322503;0.7661445;0.960006478911;0.461578995706;7.061302915429806;1.4173675;10.038101033;0.422950681438;0.6724958831777168;10.534488;437.288298286;190.912594474;-0.18173278662881387;447.7174;20.8916154429;0.125231230163;-1.4942359135642094;21.309896;198.077267875;40.3182945336;-1.26622600014143;202.69922;0
11:34:22:875;0.447373687384;0.317374374794;2.4233423078477623;0.7661445;1.00936123605;0.519164530139;5.995845619479507;1.436521;9.99719438125;0.451279187527;0.5923910994442276;10.515334;436.624572125;200.106296311;-0.3201094919900256;447.7174;20.8574379071;0.121025422935;-1.3266664024129873;21.309896;198.740966446;40.8478102968;-1.3225929745477738;208.09981;0
11:34:23:031;0.449289049248;0.323510385289;2.2499757864398804;0.7661445;0.980699220161;0.641778751471;3.8898590038306926;1.436521;10.0015039473;0.498684655127;0.2610511787815568;10.534488;436.561061143;201.102762027;-0.3720656405726044;447.7174;20.8163317821;0.122191138813;-0.9371088776990848;21.309896;199.504127339;42.7701145187;-1.1899348584124154;208.09981;0
11:34:23:187;0.459994549284;0.358119701911;1.5376599224412644;0.8810662;1.00792471309;0.648701479563;3.999320732031731;1.436521;9.99329526339;0.524607484411;0.09175304642938009;10.534488;436.253874286;190.944428612;-0.2738418677722647;445.95343;20.7682970679;0.127019533053;-0.5809250009299145;21.309896;200.366750554;45.6297726754;-1.0743341120762642;208.09981;0
11:34:23:343;0.449494264837;0.371980864266;1.33658864802785;0.8810662;0.990789068946;0.643906898788;3.9477206432659138;1.436521;10.0081735295;0.521091685961;0.07781180834802548;10.534488;435.696235732;189.485294645;-0.15112549314599422;445.95343;20.7239669357;0.12980176031;-0.425922046926845;21.309896;201.21516175;47.2962222749;-1.0846005297694108;208.09981;0
11:34:23:500;0.439301805721;0.371464811623;1.3635325945376122;0.8810662;0.997048193429;0.647592893081;3.925302631538729;1.436521;10.0161086;0.520764085896;0.031559768621797435;10.534488;435.515899375;197.849687509;-0.19839670820962807;445.95343;20.7006294357;0.144551255679;-0.5661106002394445;21.309896;201.983038179;49.3239228997;-1.1042507077297796;208.09981;0
11:34:23:656;0.398634579471;0.387234347006;1.227095015995559;0.7661445;0.988189645821;0.647343877315;3.852830902894384;1.436521;10.0643346768;0.49728568405;0.07361772340487116;10.553641;435.472540589;197.522562328;-0.1865481080262552;445.95343;20.6772919357;0.158211473234;-0.6984265888057672;21.309896;202.750914607;50.1723551053;-1.1214201220211484;208.09981;0
11:34:23:812;0.370451403579;0.391779846821;1.2551333874101234;0.7661445;0.990652253232;0.646708010142;3.887746916572433;1.436521;10.0612564036;0.504832001158;0.006777253365266578;10.553641;435.411198357;197.584010153;-0.17989337172376496;445.95343;20.6539544357;0.170782412978;-0.8091573895714683;21.309896;203.518791036;49.8415188918;-1.1269196800722148;208.09981;0
11:34:23:968;0.360737786025;0.385339931717;1.3974009928272118;0.6895301;0.974782116982;0.663396924655;3.4408588652277485;1.436521;10.0938175571;0.553083431385;-0.2625560603416366;10.553641;434.792316679;167.089936439;-0.7561348317961896;445.95343;20.6306169357;0.182264074908;-0.8937477902368083;21.309896;204.286667464;48.3314142592;-1.1259729813414547;213.6697;0
11:34:24:125;0.338916347732;0.395217157218;1.30590953044943;0.6703765;0.981451680018;0.663495770164;3.493816071692521;1.436521;10.09255205;0.552049688109;-0.25083763267697323;10.553641;434.826693446;167.675140405;-0.7680121438104854;445.95343;20.6018430946;0.199344319368;-0.9390184434027158;21.309896;205.282454661;51.0480325312;-0.8791754168482502;213.6697;0
11:34:24:281;0.32369606523;0.417615075218;1.0536240152195786;0.6703765;0.973995453768;0.656048654582;3.5702426158739327;1.4211982;10.115844225;0.557631610497;-0.3435328988058526;10.630256;434.977906304;171.286132202;-0.8211056996967976;447.7174;20.5727831304;0.21510258556;-0.9811550356025887;21.309896;206.290237161;52.0392250956;-0.8736794548144271;213.6697;0
11:34:24:437;0.323285629695;0.413267342147;1.1291647757863474;0.6703765;0.972148495196;0.659194999089;3.4985794946982702;1.436521;10.0722697652;0.656493836749;-0.11048495275203951;10.630256;435.541854429;196.227057559;-0.23388841267895;447.7174;20.5374351982;0.22318727357;-0.9506237000075846;21.309896;207.240323125;52.4309067969;-1.0047488477392241;213.6697;0
11:34:24:593;0.297599265248;0.436818153837;0.9508259237064927;0.6703765;0.980459797518;0.6797670273;3.23769640627551;1.436521;10.075621658;0.664324175067;-0.13452319744260466;10.630256;435.537977661;215.257049498;-0.0236831306427705;447.7174;20.4874153411;0.213464140594;-0.7520149908721487;20.674309;208.055783839;54.5879088716;-1.056234617138129;213.6697;0
11:34:24:750;0.251562187141;0.485438847425;0.5501673223993833;0.6703765;1.01377340573;0.707146131099;3.0754709898189008;1.4556746;10.0946726402;0.693862496349;-0.28702699747831906;10.6877165;436.0599285;240.286015763;-0.15476558546068064;449.48862;20.4373954839;0.198737035402;-0.5075691552461681;20.674309;208.871244554;55.4149585932;-1.1029481529151333;213.6697;0
11:34:24:906;0.244071753713;0.527173211491;0.3216456457078931;0.6703765;1.002110223;0.705337142064;3.019628484767617;1.436521;10.0533213545;0.816968930894;-0.004156372741661585;10.7336852;436.941671786;276.4190173;0.1523725999298442;449.48862;20.3873756268;0.179005957992;-0.22926587677885246;20.674309;209.686705268;54.9120559617;-1.1411953225964107;220.38707;1
11:34:25:062;0.232511178784;0.519361799385;0.43261968990971766;0.6703765;0.950976915821;0.703898272567;2.6851504446724794;1.4173675;10.0356726634;0.842648703991;-0.04156055581282425;10.7336852;438.4319125;357.816705579;0.33033763192698196;451.2668;20.3287187321;0.164803356715;0.009202168604844019;20.674309;210.587774696;55.080044365;-1.1284313365047034;220.38707;0
11:34:25:218;0.214075825141;0.521783318397;0.44299403061934983;0.6703765;0.915200704393;0.70159623725;2.4879249811612434;1.4173675;10.0425816116;0.844630083061;-0.0435540363413196;10.7336852;439.521935018;404.451010659;-0.12855130610166876;454.84412;20.265411125;0.148783420991;-0.13397378437132446;20.674309;211.534941125;54.6124133136;-1.1730691774202404;220.38707;0
11:34:25:375;0.183772073195;0.527701232841;0.4387384142031827;0.6703765;0.916774036179;0.646103457269;2.4399392486002975;1.4173675;10.0476094455;0.82673971144;-0.04721777980261033;10.6877165;440.536339911;447.94512153;-0.435830940379331;454.84412;20.2055084482;0.130115968505;-1.0790553470268796;20.674309;212.454544786;53.0308728053;-1.3109849772331394;220.38707;0
11:34:25:531;0.183430044623;0.507525004734;0.6030649744374785;0.6703765;0.966368213321;0.50432423447;1.851072815358891;1.4173675;10.0055399027;0.736626940912;0.068924649385941;10.630256;442.753793839;551.202772787;0.01310717515117732;469.43912;20.1649003768;0.136565213479;-1.0866927755711486;20.45757;213.217959429;53.8718089879;-1.3132161902372155;220.38707;0
11:34:25:687;0.12665326198;0.388979282825;-0.27978793122829604;0.51714754;1.02030615725;0.392230853114;2.2697499658485736;1.4173675;10.0196998991;0.692179123328;0.37816616900946176;10.611102;445.473262589;716.809987805;0.3296152963837877;471.296;20.1242923054;0.139716427522;-1.0979816849676132;20.45757;213.981374071;53.5471413367;-1.2971979143740184;220.38707;0
11:34:25:843;0.145772672837;0.357029774338;-0.2688306113941592;0.51714754;1.02177688039;0.385094431136;2.2491804843558523;1.4173675;9.98621529196;0.646206753905;0.6001135161461875;10.553641;446.938879518;777.22452055;0.029682405712266657;476.91132;20.0836842339;0.139569610635;-1.0982648613234334;20.45757;214.744788714;52.0568698515;-1.2639820800568076;224.07483;0
11:34:26:000;0.133425432945;0.358640830824;-0.27726952628822277;0.51714754;1.01483369546;0.385773164841;2.2087729632076796;1.4173675;9.98067441786;0.641177243295;0.6366857935904151;10.553641;450.274511804;1017.14691104;0.2583567883893103;478.798;20.0431870625;0.136016009262;-1.0881842720816708;20.45757;215.527718214;49.841598995;-1.2062506148770002;224.07483;0
11:34:26:156;0.10763646082;0.364709514618;-0.31795660524489433;0.51714754;0.985727041268;0.393282301074;1.9647067216006384;1.3982137;10.0213074464;0.625710165376;0.9146629453517603;10.553641;453.732238696;1115.00359176;-0.22029769781088548;481.454008;20.0036879911;0.128283317664;-1.0812246132728613;20.45757;216.486281429;50.0565187956;-1.0797529667193582;224.07483;0
11:34:26:312;0.0934764681054;0.358364786287;-0.2109352832375868;0.486501788;0.982272550821;0.392176850769;1.9829769557527754;1.3982137;10.0285926661;0.629792639731;0.8940371377557184;10.611102;457.864342304;1356.25371124;-0.22664998976030892;486.41916;19.9641889196;0.117430272778;-1.1264475388766835;20.45757;217.444844643;48.4337517246;-1.129863887713376;224.07483;0
11:34:26:468;0.0513385189982;0.36524526413;-0.15827181184811456;0.47884035;0.9785102338;0.377069294749;2.3074338605967046;1.3599066;10.0381694661;0.621170771128;1.0322554312053187;10.611102;462.794815054;1842.45826518;0.5452932266405415;488.3432;19.9297212893;0.109884378876;-1.11377637087265;20.069569;218.278037018;48.2181978578;-1.1666415241901815;224.07483;0
11:34:26:625;0.00232578880179;0.400250322645;-0.19780874006985538;0.47884035;0.995543266696;0.372127143497;2.443322697200381;1.3982137;10.0664210732;0.660078431583;0.8139577698114677;10.630256;468.94674225;2313.63318076;0.4458535596685027;514.0613;19.8979628964;0.103589204383;-0.9822815510229677;20.069569;219.043722018;48.4609513685;-1.1146160900539286;224.07483;0
11:34:26:781;-0.022676517775;0.398074256037;-0.09857436035342015;0.47884035;0.965547338487;0.389030808218;2.057048570998738;1.36756802;10.0749376071;0.667874338584;0.7631357111983923;10.630256;475.039721268;3194.62344571;0.6928432362680903;516.095;19.8662045036;0.0952768388567;-0.812180716633256;20.069569;219.809407018;47.5311578408;-1.055878048815826;224.07483;0
11:34:26:937;-0.0345791202107;0.393171244237;0.005699787743727036;0.47884035;0.96376878863;0.397427916841;1.9010339363957458;1.3982137;10.0922442786;0.672644556995;0.778105845567401;10.630256;482.615287018;4073.31952386;0.3844953184113997;526.384;19.8344461107;0.0849472822967;-0.6303149902565002;20.069569;220.575092018;45.4288172746;-0.9958101723335542;229.53899;0
11:34:27:093;-0.041830131025;0.395173434288;0.001977999821521248;0.47884035;0.929600109173;0.415144633751;1.5277275713256548;1.3982137;10.0922442929;0.677302386406;0.727955577283772;10.630256;490.689446518;4922.50390772;-0.022405815608987467;545.42377;19.8049619929;0.0717362903923;-0.508869348427492;20.069569;221.468923768;44.8955203608;-0.8589463519860323;229.53899;0
11:34:27:250;-0.0635147582036;0.409611376692;-0.08693196149209781;0.47884035;0.882844772209;0.352043129957;1.8945075116829244;1.25264636;10.1312355768;0.636734672977;1.235593325279524;10.630256;499.634393929;5795.85089768;-0.32488699462950654;558.4979;19.7764525643;0.0564705906344;-0.8532272512034931;20.069569;222.417675554;43.8310879137;-0.876380798837789;229.53899;0
11:34:27:406;-0.0960759016036;0.389874128066;0.19111811358021713;0.444363826;0.916568813923;0.232705122322;0.19400342649426738;1.2258313;10.1191961589;0.588100048659;1.6954983793192433;10.630256;509.72713825;6934.06620683;-0.35001168284387285;604.3848;19.754871725;0.0466764370982;-1.5971243077250845;20.069569;223.266965018;43.4394150237;-0.970392843170897;229.53899;0
11:34:27:562;-0.118410381211;0.338494323781;0.30575395884136514;0.4405331;0.873609995238;0.234227035178;0.35457432920267173;1.1109096;10.1448825107;0.551914760123;2.303974554281531;10.630256;519.844096339;7974.80651961;-0.6040656155164066;636.2142;19.740219475;0.0432509784146;-1.4454179762067354;19.90934;224.016792161;44.227335501;-0.9460395820061285;229.53899;0
11:34:27:718;-0.145259642979;0.342162036859;0.3836001094559762;0.34476504;0.849770586741;0.247916724992;0.15690416424942333;1.1109096;10.1429671429;0.548216140531;2.361527523698334;10.630256;530.199119911;8897.1593351;-0.8360215384060092;641.25757;19.725567225;0.0393961428709;-1.2480708709815325;19.90934;224.766619304;43.89077449;-0.9204624743194629;229.53899;0
11:34:27:875;-0.168825427488;0.330175270072;0.7047087529957179;0.32561144;0.821929443205;0.246143189337;0.25857641770495654;1.091756;10.1509363866;0.536368901883;2.6376751240057557;10.630256;542.092096;10124.179025;-0.9021603594594607;651.4646;19.710914975;0.0351119304671;-1.0048700795406074;19.90934;225.516446446;42.4297319906;-0.8958336664010886;234.66486;0
11:34:28:031;-0.16485789247;0.325291358665;0.7852034653408766;0.32561144;0.795182789491;0.266428726069;0.08365841571104005;1.091756;10.1503207348;0.537278536452;2.6156394706634716;10.630256;555.018705071;11688.4908331;-0.8514474036845536;667.0807;19.6954248857;0.0304988774022;-0.7284309440675503;19.90934;226.347703411;41.5766936563;-0.8271456089916813;234.66486;0
11:34:28:187;-0.18295121597;0.300686080165;1.2659099883317646;0.24899697;0.741586874384;0.335386500578;0.30471987849955706;1.091756;10.1685850696;0.523460860664;3.0023526332658044;10.630256;567.158898196;12877.9310955;-1.021484434121515;672.3688;19.6790969571;0.0254791144439;-0.48274043310774006;19.90934;227.260390196;40.9255248499;-0.8654401819562452;234.66486;0
11:34:28:343;-0.223823659416;0.27271174724;2.0959909947738202;0.22984336;0.715148046623;0.377322497702;0.3954336882151952;1.091756;10.147413475;0.480445433542;3.6298464503849184;10.611102;578.725994982;13666.0650479;-1.2080414823231456;710.57837;19.6627690286;0.0199261489828;-0.5889031334426327;19.90934;228.173076982;38.608361706;-1.189997724041735;234.66486;0
11:34:28:500;-0.227449164702;0.269422160432;2.244555024460822;0.22984336;0.687683131973;0.374367681202;0.4227451915599114;1.0726024;10.1307566679;0.481038942774;3.472271949336374;10.611102;590.837519857;14354.2241904;-1.3308431868521204;725.31809;19.6518774411;0.0175399028835;-0.10273136710107389;19.659306;228.857853;40.0692738129;-1.2548441708462885;234.66486;0
11:34:28:656;-0.211373809755;0.262706008363;2.3644735355537936;0.22984336;0.641372429295;0.376014028729;0.41833252653464115;1.0342951;10.103086525;0.476904628666;3.353616404285223;10.572795;603.523667732;15090.568744;-1.3971407644957419;750.9594;19.6412719768;0.0151157314996;0.6598038804513906;19.659306;229.530633714;40.8924299552;-1.2857931043696729;234.66486;0
11:34:28:812;-0.23090365463;0.244852983226;3.163574361215808;0.095768064;0.588323761973;0.368438333579;0.4975504866746867;1.0151415;10.1573664875;0.370239993961;4.919059877130516;10.572795;617.404683018;16237.7117596;-1.358107607349202;765.93036;19.6306665125;0.0124666083702;1.78048618103261;19.659306;230.203414429;40.8103183185;-1.3008861365773983;234.66486;0
11:34:28:968;-0.227312352114;0.222387297246;4.0927541072348035;0.0497993944;0.534009584759;0.334877843272;0.3676403596492839;0.91937345;10.1600343268;0.346480992869;5.843422961532983;10.572795;631.890092268;16766.6740398;-1.3905757843045103;768.96045;19.6200610482;0.00959253349542;3.530064680296735;19.659306;230.876195143;39.8229389027;-1.3033381460932325;239.22493;0
11:34:29:125;-0.206619608971;0.20630797435;4.806959516426034;0.0497993944;0.470631643063;0.284137142622;-0.2535381779096233;0.91937345;10.1256946357;0.312801602981;7.018777757143235;10.553641;644.867102643;16799.0264199;-1.428683889253929;775.05615;19.6226217625;0.0112511009408;4.346865775016035;19.659306;231.725253357;41.47547916;-1.1349088255970403;239.22493;0
11:34:29:281;-0.255529728257;0.137446968928;1.9174749146454753;0.038307227;0.429724998205;0.30234428144;-0.4806081945179308;0.91937345;10.17693055;0.176548176348;3.88209916166263;10.553641;656.253860679;16822.649331;-1.4047076553443498;793.63477;19.6251824768;0.012896553871;4.477146326678732;19.659306;232.574311571;41.6862197147;-1.1230667400629009;239.22493;0
11:34:29:437;-0.283678699457;0.118747597511;0.2208941159911313;0.038307227;0.394325016027;0.347248074782;-0.5620610626906188;0.91937345;10.2346650107;0.15938728136;0.15687969275785862;10.572795;649.661616054;20390.2567291;-0.4301101433335286;793.63477;19.6363802286;0.016105148005;2.926797859647092;19.659306;233.337761071;42.3641690501;-1.1342501248587458;239.22493;1
11:34:29:593;-0.286449132882;0.115173289897;0.25841075153933035;0.038307227;0.35191344367;0.400528911574;-0.2947960713139488;0.91937345;10.2523821339;0.143257143006;0.09362602356548999;10.572795;638.856195714;27336.1738688;0.6473272052996712;793.63477;19.6522286929;0.0197457633752;1.3918262742921668;19.659306;234.055113571;42.9686499772;-1.1113384263903354;239.22493;1
11:34:29:750;-0.275914645829;0.112198506849;0.4420601847857806;0.038307227;0.28494420117;0.482092246814;-0.3065974338416808;0.91937345;10.2374354607;0.139856614941;0.32207069939443667;10.553641;626.172605036;35795.5277008;0.7851164166186644;793.63477;19.6680771571;0.0228840311049;0.39658609518650634;19.659306;234.772466071;42.5439416858;-1.0806116805166275;239.22493;1
11:34:29:906;-0.287030581989;0.114446120514;0.28439377270346977;0.038307227;0.227141330455;0.491488706127;-0.45966724219320954;0.91937345;10.2278586411;0.138011177586;0.4758516163402735;10.553641;611.584644464;45396.264512;0.4892552003539423;793.63477;19.6839256214;0.0255199511942;-0.2902848098878503;19.98104;235.489818571;41.0900441759;-1.044467851831838;244.1607;1
11:34:30:062;-0.306936658789;0.102697244977;0.22940526373976589;-0.05746084;0.175152951598;0.485145570239;-0.4847075975078612;0.8619126;10.2301844375;0.137115615533;0.48856618132552976;10.553641;595.352588275;55762.3096442;0.07050297430600105;793.63477;19.6968393;0.0264763264642;-0.6651857475992742;19.98104;236.127917321;37.6917270897;-0.9904871267409101;244.1607;1
